Protein_A	Protein_B	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	label
Q46864	P78271	8	757	0.9845744	0.9845744	0.0001465845793022	2887.1070067428905	493.1111111111112	5.854881266490765	2887.107006742891	0	990	0.99981326	0.48761347	3599	4124	0.92164457	0.1415412999999999	0	1	1	1	1	1	-0.0152417062362225	1.0191698149766044	0.0682799335539947	5.95609267401105	402	1662	0.979086	0.979086	1.4921164029848296e-06	29.38849190303033	11.01240694789082	2.668671076368009	29.38849190303034	2453	539	0.86355	0.956052	4030	2222	0.0063479999999999	0.062748	1	1	1	1	1	1	0.13379190550634	0.0240928317706568	153.23534971644614	14.603461464907248	1543	2496	0.636437	0.636437	2.5937861184717e-07	5.035274453696768	2.8536269430051813	1.7645174209050862	5.035274453696768	2475	1066	0.641315	0.755205	3951	3410	0.022976	0.054612	0	0	1	1	1	1	-0.0076062465403116	-0.1572659079322832	26.700078342618387	10.65379403794038	0	16	173.523	173.523	0.0588235294117647	1158579.0588235294	4438.0	261.05882352941177	1158579.0588235294	434	414	4.773540000000001	0.0528299999999999	4268	4256	0.0	0.0	1	1	1	1	1	1	35.351009942306966	3283.554230550824	0.0	0.0	1
Q46864	Q46896	3	54	0.99740064	0.99740064	0.0045454545454545	89526.56363636364	1109.5	80.69090909090909	89526.56363636363	0	321	0.99981326	0.8895514999999999	3599	3535	0.92164457	0.69528	0	1	1	1	1	1	-0.002413070616807	0.121239905727774	0.082196621632567	0.434530894028305	1407	1291	0.991805	0.991805	5.497115113988179e-07	10.827032173515338	3.151988636363636	3.4349845201238387	10.827032173515338	2453	1634	0.86355	0.975512	4030	3199	0.0063479999999999	0.023107	1	1	1	1	1	1	0.1485206415378378	0.0167019985402536	155.23897290485192	41.92227463539187	1243	934	0.8382040000000001	0.8382040000000001	8.597417335832316e-07	16.690025276406967	3.5418006430868165	4.712299465240641	16.690025276406963	2475	2090	0.641315	0.682659	3951	3870	0.022976	0.051003	1	1	1	1	1	1	0.3070082564730282	0.2278516799749216	35.48172005571031	15.434405819265534	11	32	169.018	169.018	0.0025252525252525	49736.9797979798	369.8333333333333	134.48484848484847	49736.97979797979	434	419	4.773540000000001	1.8459	4268	4259	0.0	0.0	1	1	1	1	1	1	34.40726588653284	90.56400671759032	0.0	0.0	1
Q46868	P23862	2663	1918	0.21131389	0.21131389	1.9560988815809037e-07	3.852701842019195	1.665915915915916	2.312662845231892	3.852701842019195	1003	1658	0.30921683	0.31061846	4423	4313	0.041088577	0.11303395	0	0	1	1	0	1	-0.3166158193912019	-0.3196995117418327	4.142886549709424	0.8694727557517012	3304	3423	0.000223	0.000223	8.836795000494862e-08	1.7404813578972669	1.3428139183055976	1.2961448598130842	1.740481357897267	964	805	0.987835	0.97984	2525	2246	0.025763	0.03526	0	0	0	0	0	0	-0.999774253797446	-0.9997724118223384	-0.991344175755929	-0.9936755530346	843	301	0.882459	0.882459	3.923291798750824e-06	76.16222026929475	5.220379146919432	14.589403973509931	76.16222026929475	2023	2774	0.63966	0.6527970000000001	3527	4105	0.025955	0.006728	1	1	1	1	1	1	0.3795750867648438	0.351812278549074	32.99957618955885	130.1621581450654	13	2	149.548	149.548	0.0238095238095238	468948.6666666667	317.0	1479.3333333333333	468948.6666666666	435	424	0.458393	2.0883700000000003	4266	4261	0.0	0.0	1	1	1	1	1	1	325.244074407768	70.60991586739897	0.0	0.0	1
Q46871	P28630	889	9	0.96770513	0.96770513	0.0001123595505617	2213.0161797752808	4.986516853932585	443.8	2213.016179775281	1141	185	0.30848527	0.9890542	4437	3893	0.0028319638	0.88529265	1	0	1	1	1	1	2.136957333489538	-0.0215853388014529	340.70815672149484	0.0930906632964816	2560	2633	0.007515	0.007515	1.4824315553938719e-07	2.919774065571505	1.73291682936353	1.6848899012908125	2.919774065571505	968	931	0.992945	0.986333	2488	2449	0.014884	0.013886	0	0	0	0	0	0	-0.992431604973085	-0.9923808693412872	-0.4950954044611663	-0.4588074319458447	1824	94	0.8878870000000001	0.8878870000000001	5.767844268204759e-06	111.970214852199	2.414246575342466	46.37894736842105	111.970214852199	1238	1841	0.156329	0.8847079999999999	4405	3757	0.0	0.063212	1	1	1	1	1	1	4.679605191615121	0.0035932759735417	0.0	13.046177940897298	7	0	185.954	185.954	0.125	2461980.5	554.75	4438.0	2461980.5	437	419	0.104433	2.23426	4267	4259	0.0	0.0	1	1	1	1	1	1	1779.605747225494	82.22845147834182	0.0	0.0	1
Q46896	P0A9C5	612	3097	0.7451284	0.7451284	5.265724242446581e-07	10.371288322624606	7.2398042414355634	1.432537120723047	10.371288322624606	321	2088	0.8895514999999999	0.34354725	3535	4248	0.69528	0.08289938	0	1	1	1	1	1	-0.1623549620229969	1.1689255262558498	0.07169543205615	7.988347078108426	499	1091	0.998454	0.998454	1.831501831501832e-06	36.07297435897436	8.876	4.064102564102564	36.07297435897436	1634	543	0.975512	0.996868	3199	1873	0.023107	0.00684	1	1	1	1	1	1	0.0235179064942307	0.0015909829586265	42.21002293677241	144.97280701754386	80	263	0.970093	0.970093	4.676393565282454e-05	907.8206135428358	54.395061728395056	16.689393939393938	907.8206135428356	2090	80	0.682659	0.970093	3870	1563	0.051003	0.0731639999999999	1	0	1	1	1	1	0.421050627033409	0.0	18.02031253063545	12.259157509157513	0	3	189.392	189.392	0.25	4923961.0	4438.0	1109.5	4923961.0	419	428	1.8459	0.17496	4259	4261	0.0	0.0	1	1	1	1	1	1	101.60144103147516	1081.487425697302	0.0	0.0	1
Q46919	P09147	3499	4234	0.08492113	0.08492113	6.74650025299376e-08	1.328780165289256	1.268	1.0479338842975208	1.3287801652892564	1346	1302	0.332913	0.34414738	4370	4437	0.06076899	0.015081977	0	0	1	1	0	0	-0.7449149477491116	-0.753241968600778	0.3974418531556966	4.6306364875108885	1159	929	0.984987	0.984987	9.269558769002596e-07	18.25717834631072	3.825862068965517	4.7720430107526886	18.25717834631072	864	1216	0.990656	0.979818	2305	2774	0.017474	0.024212	0	1	1	1	1	1	-0.0057224707668453	0.0052754695259731	55.36871924001374	39.681769370560055	1278	1627	0.4879819999999999	0.4879819999999999	4.802584943319892e-07	9.323179388073838	3.4448788115715403	2.7063882063882065	9.323179388073838	1157	2270	0.6100720000000001	0.074819	2837	4405	0.093138	0.0	0	1	1	1	1	1	-0.2001239197996303	5.522166829281331	4.239343769460371	0.0	9	0	170.957	170.957	0.1	1969584.4	443.8	4438.0	1969584.4	433	418	0.107269	0.7570399999999999	4266	4257	0.0	0.0	1	1	1	1	1	1	1592.7223242502494	224.82294198457151	0.0	0.0	1
P77609	P25539	80	147	0.902896	0.902896	8.341675008341675e-05	1642.9632966299632	54.79012345679012	29.986486486486488	1642.9632966299632	2060	430	0.36882403	0.7621962	4300	4082	0.14739987	0.2049152	1	1	1	1	1	1	1.4480400585612596	0.1845978765047634	5.12548708489363	3.40619339121744	2382	2519	0.001206	0.001206	1.6652345649408178e-07	3.279820021448222	1.862358371800252	1.761111111111111	3.2798200214482214	691	291	0.982967	0.99715	2038	1634	0.014399	0.03105	0	0	0	0	0	0	-0.998773102250635	-0.9987905530762672	-0.9162441836238628	-0.9611594202898552	1211	1354	0.741204	0.741204	6.089169802589115e-07	11.820805475381489	3.635313531353135	3.251660516605166	11.820805475381484	1890	843	0.656308	0.837151	3520	2895	0.04179	0.075286	1	0	1	1	1	1	0.1293539009123764	-0.1146113425176581	16.736396267049532	8.845177058151581	3	0	163.00799999999998	163.00799999999998	0.25	4923961.0	1109.5	4438.0	4923961.0	420	418	1.39791	0.5309729999999999	4259	4256	0.0	0.0	1	1	1	1	1	1	115.60836534540849	305.99866094886187	0.0	0.0	1
P77609	P10441	400	996	0.672365	0.672365	2.5012693942175653e-06	49.26461179048367	11.06733167082294	4.451354062186559	49.26461179048366	2060	1052	0.36882403	0.47213826	4300	4151	0.14739987	0.14570084	1	1	1	1	1	1	0.8229967282771677	0.4240849703644013	3.561503344609463	3.614695426601521	1916	2233	0.005235	0.005235	2.335042117154667e-07	4.599062527290805	2.315075639019301	1.986571172784244	4.599062527290805	691	510	0.982967	0.997175	2038	1856	0.014399	0.007418	0	0	0	0	0	0	-0.994674287132732	-0.9947501692280694	-0.6364330856309466	-0.2942841736317067	454	1761	0.680322	0.680322	1.247333823951304e-06	24.21428696161954	9.683516483516485	2.500567536889898	24.214286961619543	1890	1637	0.656308	0.1272319999999999	3520	4405	0.04179	0.0	1	1	1	1	1	1	0.0365895280874223	4.347098214285714	15.27954055994257	0.0	5	2	161.567	161.567	0.0555555555555555	1094213.5555555555	739.6666666666666	1479.3333333333333	1094213.5555555555	420	420	1.39791	0.63464	4259	4257	0.0	0.0	1	1	1	1	1	1	114.57754075727335	253.5805496029245	0.0	0.0	1
P76344	P37614	77	4270	0.4104934	0.4104934	3.001759030792044e-06	59.122177596071296	56.8974358974359	1.0391009131350972	59.1221775960713	133	448	0.9764134	0.21395922	3538	4155	0.66735107	0.11998426	0	1	0	1	1	1	-0.5795905709610294	0.9185590599928342	-0.3848913735914142	2.421227084285889	774	1600	0.725068	0.725068	8.05947895468558e-07	15.873824021277022	5.726451612903226	2.772017489069332	15.873824021277024	1022	305	0.981026	0.992635	2614	1688	0.017436	0.036725	0	0	1	1	1	1	-0.2609084774511583	-0.2695522523384728	40.58453773801331	18.743172226004084	3004	3346	0.029456	0.029456	9.942596419571605e-08	1.930139937073307	1.4662229617304492	1.316402748730206	1.9301399370733072	1443	1067	0.8832040000000001	0.685021	3322	2803	0.033229	0.0631559999999999	0	0	0	0	0	0	-0.966648701772184	-0.9569998583985015	-0.1135453970929008	-0.5335993413135728	0	9	158.47899999999998	158.47899999999998	0.1	1969584.4	4438.0	443.8	1969584.4	415	412	1.11486	0.0380941	4256	4255	0.0	0.0	1	1	1	1	1	1	141.15148090343183	4159.198035916323	0.0	0.0	1
P76079	P0A9Q5	4391	2165	0.13455303	0.13455303	1.051185148183468e-07	2.070397869373847	1.0104735883424407	2.0489381348107107	2.0703978693738465	1832	97	0.16925311	0.97109735	4296	3280	0.020307645	0.6758094	0	0	1	0	0	0	-0.2050188619872333	-0.8614422848543455	5.625732821309413	-0.8009009196971809	2084	1404	0.223954	0.223954	3.413639195405242e-07	6.723450506498716	2.128537170263789	3.158718861209964	6.723450506498715	619	994	0.996441	0.987377	1933	2595	0.010195	0.018913	0	0	1	1	0	1	-0.775246100873007	-0.7731828875900493	20.967042667974493	10.84127319832919	71	210	0.976607	0.976607	6.582411795681937e-05	1277.8328067403895	61.19444444444444	20.881516587677726	1277.8328067403895	2178	2147	0.697595	0.158217	3765	4405	0.024026	0.0	1	1	1	1	1	1	0.3999627290906615	5.172579432045861	39.6479230833264	0.0	6	1	181.966	181.966	0.0714285714285714	1406846.0	634.0	2219.0	1406846.0	422	417	0.595841	1.29354	4258	4257	0.0	0.0	1	1	1	1	1	1	304.3935529780596	139.6728821683133	0.0	0.0	1
P76079	P0ABE2	4317	3611	0.054123275	0.054123275	6.411647244504835e-08	1.2628280391079707	1.0277906438165818	1.2286821705426356	1.2628280391079707	1832	1943	0.16925311	0.3419140999999999	4296	4289	0.020307645	0.058463685	0	0	1	0	0	0	-0.6802228626699977	-0.8417050510639954	1.6651674775681768	-0.0742411293437969	2552	2589	0.000223	0.000223	1.5123399377218413e-07	2.9786811488339104	1.7383470426948688	1.713513513513513	2.97868114883391	619	851	0.996441	0.999014	1933	2197	0.010195	0.00403	0	0	0	0	0	0	-0.999776203508286	-0.9997767799049864	-0.9781265326140266	-0.944665012406948	139	1060	0.8935420000000001	0.8935420000000001	6.732193348592972e-06	130.6909653965262	31.471428571428568	4.152686145146088	130.69096539652617	2178	1498	0.697595	0.638766	3765	3196	0.024026	0.040191	1	1	1	1	1	1	0.2808893412366776	0.3988565452763612	36.19062682094398	21.232390336144903	6	4	159.704	159.704	0.0285714285714285	562738.4	634.0	887.6	562738.4	422	421	0.595841	0.961085	4258	4258	0.0	0.0	1	1	1	1	1	1	267.0312365211525	165.1705260200711	0.0	0.0	1
P76079	P0AEF4	1479	207	0.6933858	0.6933858	3.2484407484407486e-06	63.98078222453222	2.9986486486486488	21.336538461538463	63.98078222453224	1832	1218	0.16925311	0.7421643	4296	2709	0.020307645	0.23820336	1	0	1	1	1	1	3.0967389018730587	-0.06572466501016	33.14407726745273	1.9108984860666955	1980	1362	0.270725	0.270725	3.7035624196558427e-07	7.294478766180402	2.2402826855123674	3.256052824651504	7.294478766180401	619	937	0.996441	0.981103	1933	2542	0.010195	0.046599	0	0	1	1	0	1	-0.7283080483440565	-0.7240605726412008	25.55468366846493	4.809674027339642	117	463	0.954105	0.954105	1.826417299824664e-05	354.5593950905903	37.33898305084745	9.495689655172413	354.5593950905902	2178	696	0.697595	0.799466	3765	2933	0.024026	0.135417	1	1	1	1	1	1	0.3677061905546915	0.1934278630986182	38.71135436610339	6.0456811183234	3	2	178.92	178.92	0.0833333333333333	1641320.333333333	1109.5	1479.3333333333333	1641320.3333333333	422	422	0.595841	1.22443	4258	4259	0.0	0.0	1	1	1	1	1	1	299.2814509239881	145.12513577746378	0.0	0.0	1
P76079	P71237	4249	3854	0.043775093	0.043775093	6.103608758678569e-08	1.2021572594796672	1.044235294117647	1.1512321660181584	1.2021572594796672	1832	653	0.16925311	0.25043422	4296	4308	0.020307645	0.0370522629999999	0	0	1	1	0	0	-0.7413631395015429	-0.8252032290155874	1.1555967223181225	0.1814418190867318	3700	3438	1e-06	1e-06	7.856855015647319e-08	1.5474739071880717	1.199135368819238	1.290491421924978	1.5474739071880717	619	536	0.996441	0.957967	1933	2045	0.010195	0.035993	0	0	0	0	0	0	-0.9999989964282884	-0.9999989561227056	-0.9999019127023052	-0.9999722168199372	280	2786	0.504979	0.504979	1.2768994837495387e-06	24.788240266514457	15.679715302491102	1.5809113742375316	24.78824026651446	2178	1005	0.697595	0.067659	3765	4405	0.024026	0.0	0	1	1	1	1	1	-0.2761143643518087	6.46358947072821	20.018022142678763	0.0	0	0	186.608	186.608	1.0	19695844.0	4438.0	4438.0	19695844.0	422	430	0.595841	0.0788164	4258	4263	0.0	0.0	1	1	1	1	1	1	312.18422196525586	2366.6290721220457	0.0	0.0	1
P76092	P15082	1401	3939	0.13327082	0.13327082	1.810321730377923e-07	3.565581439133363	3.165477888730385	1.1263959390862943	3.565581439133362	1107	768	0.3948637	0.2134603	4341	4416	0.08812369	0.014288414	0	0	1	1	0	0	-0.6624890563503305	-0.3756646083604305	0.5123154738527178	8.327194746736764	2076	1076	0.8717719999999999	0.8717719999999999	4.470414572836241e-07	8.804858804190925	2.136735676456428	4.120705663881151	8.804858804190923	756	1755	0.978797	0.959136	2197	3417	0.0293459999999999	0.014254	0	0	1	1	1	1	-0.1093434082858856	-0.0910861441964436	28.706672118857764	60.1598147888312	3401	104	0.6411979999999999	0.6411979999999999	2.7994736989445986e-06	54.345723803924855	1.2951205173427396	41.96190476190476	54.34572380392486	615	0	0.043927	1.0	4364	3277	0.0	0.6719350000000001	1	0	1	0	1	1	13.596899401279392	-0.358802	0.0	-0.0457440079769622	1	1	188.229	188.229	0.25	4923961.0	2219.0	2219.0	4923961.0	434	428	1.00852	0.53903	4263	4260	0.0	0.0	1	1	1	1	1	1	185.6388371078412	348.19948796912973	0.0	0.0	1
P76102	P0A7W7	4306	1548	0.20253189	0.20253189	1.498903626942073e-07	2.9522172007285272	1.0304156025075455	2.865074241446094	2.952217200728527	534	91	0.35006177	0.9796897	4313	2755	0.022025593	0.65431285	0	0	1	0	0	1	-0.4214395647945218	-0.7932693484477789	8.195297942716003	-0.6904662807707352	476	526	0.999482	0.999482	3.978057037381802e-06	78.35119083137414	9.30398322851153	8.421252371916509	78.35119083137414	702	561	0.994837	0.998508	1994	1870	0.006408	0.005275	1	1	1	1	1	1	0.004669106597362	0.0009754553794261	154.97409488139826	188.4752606635071	3872	2155	0.020646	0.020646	1.197577826990243e-07	2.324838195259795	1.1376194164730185	2.043599257884972	2.324838195259795	229	2255	0.969636	0.6191399999999999	1867	3746	0.058306	0.0397589999999999	0	0	0	0	0	0	-0.9787074737324108	-0.9666537455179764	-0.6459026515281446	-0.4807213461103146	2	0	168.149	168.149	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	411	420	0.0300044	1.67454	4254	4259	0.0	0.0	1	1	1	1	1	1	5603.144725440268	99.41503935409126	0.0	0.0	1
P76121	P63228	364	84	0.86231595	0.86231595	3.2232070910556004e-05	634.837840451249	12.158904109589042	52.21176470588235	634.837840451249	776	1007	0.44998273	0.7475196	4290	1331	0.10985499	0.6784435000000001	1	1	1	1	1	1	0.9163312112000388	0.1535696856644295	6.849583801336654	0.2710210209103631	261	976	0.999936	0.999936	3.906646768812457e-06	76.94470532163422	16.938931297709924	4.542476970317297	76.94470532163422	350	373	1.0	0.999416	3176	1708	0.002657	0.0047539999999999	0	1	1	1	1	1	-6.399999999995298e-05	0.0005203038574528	375.3402333458788	209.33571729070255	404	214	0.924506	0.924506	1.1484352569623889e-05	222.9438530002871	10.879012345679012	20.49302325581396	222.94385300028716	1696	1995	0.631373	0.685449	3482	4002	0.0598179999999999	0.042881	1	1	1	1	1	1	0.4642786435276769	0.3487597180825998	14.455314453843323	20.559805041860027	1	2	176.767	176.767	0.1666666666666666	3282640.666666666	2219.0	1479.3333333333333	3282640.6666666665	420	425	0.2420699999999999	0.54533	4258	4260	0.0	0.0	1	1	1	1	1	1	729.2309249390672	323.1468468633671	0.0	0.0	1
P76143	P07117	3868	1226	0.07191339	0.07191339	2.1064769320764408e-07	4.1488841043776175	1.1470664254329284	3.6169519152404233	4.148884104377617	527	631	0.13403755	0.24261928	4285	4301	0.0191554039999999	0.05216346	0	0	1	1	0	0	-0.4634832552519798	-0.703595732375432	2.754208995017803	0.3786161807518134	2776	4047	0.000271	0.000271	8.895771448416623e-08	1.7520972670766788	1.598127475693194	1.0963438735177866	1.7520972670766788	1757	690	0.991576	0.979002	3306	2102	0.023029	0.016227	0	0	0	0	0	0	-0.9997266977014369	-0.9997231874909346	-0.988232228928742	-0.9832994392062612	1006	3661	0.007261	0.007261	2.711765863965893e-07	5.264306598756818	4.375372393247269	1.203167667941016	5.264306598756819	1567	622	0.694645	0.04021	3373	4387	0.047592	0.0	0	0	0	1	0	0	-0.98954717877477	-0.8194230290972396	-0.8474323415700118	0.0	0	0	192.82	192.82	1.0	19695844.0	4438.0	4438.0	19695844.0	454	421	0.3461869999999999	0.280066	4273	4258	0.0	0.0	1	1	1	1	1	1	555.9822090373123	687.4805724364971	0.0	0.0	1
P76148	P0AF76	1271	921	0.58298725	0.58298725	8.526719327685234e-07	16.794093370987323	3.4889937106918234	4.813449023861172	16.794093370987326	1786	886	0.26543385	0.6272346	4272	4437	0.06579109	0.018046115	1	0	1	1	1	1	1.1963560789251253	-0.070543541443664	7.861188498320972	31.305415874829563	3453	3627	2.1e-05	2.1e-05	7.980137756330006e-08	1.571755483471858	1.284887087434858	1.2232635060639472	1.571755483471858	755	603	0.976562	0.949989	2166	2039	0.029835	0.033569	0	0	0	0	0	0	-0.99997849598899	-0.9999778944808834	-0.9992961287078934	-0.9993744228305876	1399	660	0.761343	0.761343	1.080613788631943e-06	20.97777825805057	3.147142857142857	6.665658093797276	20.97777825805057	1772	2494	0.587329	0.60914	3673	3980	0.068258	0.019721	1	1	1	1	1	1	0.2962802790258952	0.2498653839839773	10.153901374197895	37.60569950813853	1	1	153.539	153.539	0.25	4923961.0	2219.0	2219.0	4923961.0	419	419	0.1142089999999999	0.135909	4258	4257	0.0	0.0	1	1	1	1	1	1	1343.368657461321	1128.7191503138129	0.0	0.0	1
P76196	P0A8D3	4031	1814	0.0842796	0.0842796	1.366478639205912e-07	2.691395010713192	1.1006944444444444	2.445179063360882	2.691395010713193	532	855	0.18622133	0.27521297	4295	4433	0.030543853	0.028358791	0	0	1	1	0	0	-0.5474224139629976	-0.6937658861063125	1.7592982457059367	1.9719038445609336	1768	1840	0.189498	0.189498	3.070565588969792e-07	6.047738083211713	2.5087620124364047	2.4106463878327	6.047738083211713	864	728	0.986993	0.981759	2322	2143	0.018694	0.080197	0	0	1	1	0	1	-0.8080047173586845	-0.8069811430300105	9.136835348240078	1.362906343130042	880	2073	0.651511	0.651511	5.472872612322501e-07	10.62439784719083	5.001135073779796	2.124397299903568	10.62439784719083	2190	2512	0.626877	0.111016	3737	4405	0.036443	0.0	1	1	1	1	1	1	0.0392963850962787	4.8686225408950055	16.8775347803419	0.0	3	0	158.864	158.864	0.25	4923961.0	1109.5	4438.0	4923961.0	414	416	0.0462046	0.345618	4256	4256	0.0	0.0	1	1	1	1	1	1	3437.27237980634	458.6519857183365	0.0	0.0	1
P76215	P0ACS9	4366	639	0.27821907	0.27821907	3.5779711472406685e-07	7.047116155255324	1.0162583008930617	6.934375	7.047116155255325	699	230	0.2619507	0.93815285	4340	3380	0.04160131	0.6530092	1	0	1	0	1	1	0.0621047013808324	-0.7034395088177795	5.687747813710674	-0.5739431083053653	2750	3088	0.0019329999999999	0.0019329999999999	1.1767697646425169e-07	2.3177473708315723	1.6132315521628495	1.436710909679508	2.317747370831573	1269	716	0.982597	0.98272	2793	2126	0.015178	0.033402	0	0	0	0	0	0	-0.9980327641952906	-0.9980330104200588	-0.8726446172091185	-0.942129213819532	1665	1875	0.641798	0.641798	3.1995740726994424e-07	6.211280674316635	2.6446578631452584	2.3486140724946694	6.211280674316635	1658	1112	0.692513	0.8218770000000001	3318	2913	0.014683	0.03897	0	0	1	1	1	1	-0.0732332822632933	-0.2191069953289848	42.71027719130967	15.46902745701822	1	3	186.331	186.331	0.125	2461980.5	2219.0	1109.5	2461980.5	421	421	0.440813	1.88225	4258	4260	0.0	0.0	1	1	1	1	1	1	421.6985138823038	97.99375747111168	0.0	0.0	1
P76236	P75862	1152	65	0.82738847	0.82738847	1.3140949827853555e-05	258.82209782123044	3.849089332176929	67.24242424242424	258.82209782123044	1041	268	0.38361543	0.9235161	4346	2939	0.060131732	0.6510063	1	0	1	1	1	1	1.156817492977277	-0.1040887430116268	12.759598176882715	0.2709377313245663	3564	4076	0.0	0.0	6.880179269951059e-08	1.355109375929899	1.2448807854137447	1.0885454991415255	1.355109375929899	551	732	0.976916	0.993824	1981	2051	0.033252	0.007965	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1055	80	0.8578319999999999	0.8578319999999999	1.1690983913206136e-05	226.9551533857089	4.172348484848484	54.395061728395056	226.95515338570888	1235	2245	0.100856	0.674541	4405	3927	0.0	0.022663	1	1	1	1	1	1	7.505512810343458	0.2717269965798966	0.0	36.85165247319419	5	0	188.385	188.385	0.1666666666666666	3282640.666666666	739.6666666666666	4438.0	3282640.6666666665	425	424	0.106467	2.58183	4261	4262	0.0	0.0	1	1	1	1	1	1	1768.4215108906983	71.96568712889695	0.0	0.0	1
P76237	P32715	2046	573	0.4516944	0.4516944	8.510797648977257e-07	16.762734280982283	2.168050806057645	7.73170731707317	16.76273428098228	924	1225	0.3560183	0.5653436	4375	4040	0.037107922	0.19230416	1	0	1	1	1	1	0.2687392754810638	-0.2010267738062302	11.172452017119149	1.3488540237507085	3421	3922	1e-06	1e-06	7.449063675043239e-08	1.4671559608971831	1.2969023962594974	1.1312770838643895	1.4671559608971831	751	531	0.988316	0.995175	2118	1875	0.0235	0.010039	0	0	0	0	0	0	-0.9999989881778704	-0.9999989951516064	-0.9999574468085106	-0.9999003884849088	1493	1985	0.066287	0.066287	3.370312400997073e-07	6.5427321909322425	2.9491298527443104	2.21852970795569	6.542732190932242	109	1358	0.970073	0.090903	1880	4405	0.084329	0.0	0	0	0	1	0	0	-0.9316680291070878	-0.2707941432075949	-0.2139477522560448	0.0	2	0	200.462	200.462	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	450	432	0.477983	1.01938	4269	4262	0.0	0.0	1	1	1	1	1	1	418.3914846343908	195.65090545233377	0.0	0.0	1
